original,text,category,doi,similarity
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","Caregivers taking part in the research were situated at multiple stages in their journey, portraying the evolution of their personal circumstances.",close,10.1186/s12877-022-02787-0,0.8568002309942054
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","In this study, caregivers were found to be at various points on their caregiving path, conveying narratives of the life changes they had undergone.",close,10.1186/s12877-022-02787-0,0.8888426748164476
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","The research captured caregivers positioned at different moments in their caregiving experiences, revealing stories of personal life changes.",close,10.1186/s12877-022-02787-0,0.8710765557451743
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","Some caregivers described the emotional toll of their roles, focusing less on timelines and more on the strain it placed on relationships with loved ones.",diverging,10.1186/s12877-022-02787-0,0.7686479443356304
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","Participants shared reflections on the personal growth and resilience developed through sustained caregiving, emphasising adaptive strategies in daily life.",diverging,10.1186/s12877-022-02787-0,0.7545028128741411
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","Caregivers reported that balancing their responsibilities with personal needs required constant negotiation, highlighting tensions between self-care and duty.",diverging,10.1186/s12877-022-02787-0,0.726633372231209
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","The narratives revealed how caregiving often reshaped social networks, with some participants losing connections while forming new support systems.",diverging,10.1186/s12877-022-02787-0,0.7842276728346069
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Several accounts detailed how unexpected health crises in care recipients forced caregivers to reassess their priorities and redefine their roles.,diverging,10.1186/s12877-022-02787-0,0.7533363545617187
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","Family support networks can break down under financial strain, prompting reliance on community organizations for assistance.",distant,10.1186/s12877-022-02787-0,0.6815749084902496
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Extended periods of unemployment led some individuals to reconsider career paths and retrain in different fields.,distant,10.1186/s12877-022-02787-0,0.6982268777570118
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Urban migration trends have shifted as younger generations seek opportunities in smaller cities with lower living costs.,distant,10.1186/s12877-022-02787-0,0.6749660425145714
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Policy changes in eldercare funding have influenced how facilities allocate resources and prioritize services.,distant,10.1186/s12877-022-02787-0,0.7173183871514329
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Volunteers in disaster relief efforts often face logistical challenges when deploying to regions with limited infrastructure.,distant,10.1186/s12877-022-02787-0,0.6536878456494153
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","The city council approved plans for a new public park that features walking trails, a playground, and a community garden.",unrelated,10.1186/s12877-022-02787-0,0.609702919098843
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.","In 1922, archaeologists uncovered a series of ancient tablets detailing trade routes across Mesopotamia.",unrelated,10.1186/s12877-022-02787-0,0.6317779381545551
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",The composition of Saturn's rings includes a significant proportion of water ice mixed with rocky debris.,unrelated,10.1186/s12877-022-02787-0,0.6014918850026012
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",Contemporary sculptors often experiment with unconventional materials like recycled plastics or LED lighting to create interactive installations.,unrelated,10.1186/s12877-022-02787-0,0.646357790339277
"Caregivers who participated in this study were at different points along the caregiving journey, depicting a story of how their lives had changed.",The recent surge in semiconductor demand has prompted manufacturers to expand production facilities across multiple countries.,unrelated,10.1186/s12877-022-02787-0,0.6307928946151309
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The capacity of caregivers to manage their relative’s increasing needs was frequently linked to the support they received, influencing both quality of life and care.",same,10.1186/s12877-022-02787-0,0.8615561036074305
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Caregivers often described their ability to handle a relative’s growing needs together with the support available, which impacted the quality of life and care provided.",same,10.1186/s12877-022-02787-0,0.8805317115346635
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Support was commonly mentioned alongside caregivers’ capacity to address their relative’s escalating needs, shaping the quality of life and care outcomes.",same,10.1186/s12877-022-02787-0,0.853371748960638
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Caregivers’ skill in coping with their relative’s advancing needs was regularly associated with the support in place, affecting the quality of care and life.",same,10.1186/s12877-022-02787-0,0.8629755923368443
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The way caregivers managed their relative’s worsening needs was often tied to the level of support, which in turn influenced care quality and overall life quality.",same,10.1186/s12877-022-02787-0,0.8483516529996304
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Many noted that how well caregivers adapted to their loved one’s increasing requirements was tied to the help they received, influencing both their own wellbeing and the standard of care.",close,10.1186/s12877-022-02787-0,0.8172480988178569
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The capacity of carers to handle escalating demands from relatives was frequently linked to available support, shaping their life quality as well as the care delivered.",close,10.1186/s12877-022-02787-0,0.8265779017902901
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Participants often associated caregivers’ adjustment to growing needs with the level of assistance provided, which impacted their overall welfare and caregiving outcomes.",close,10.1186/s12877-022-02787-0,0.8069966558500155
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Caregivers’ success in meeting their relative’s intensifying needs was commonly connected to the presence of support, with implications for their wellbeing and the care they could offer.",close,10.1186/s12877-022-02787-0,0.8175589804305645
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Adapting to a relative’s advancing care needs was often related to the support system in place, affecting both caregivers’ quality of life and the quality of care.",close,10.1186/s12877-022-02787-0,0.844605610081301
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Many caregivers reflected on the emotional challenges of balancing their own wellbeing with the demands of an ailing family member, sometimes finding that personal sacrifices overshadowed other aspects of life.",diverging,10.1186/s12877-022-02787-0,0.776696355757844
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The progression of a loved one's condition often prompted caregivers to reassess household responsibilities and social roles, leading to shifts in family dynamics.",diverging,10.1186/s12877-022-02787-0,0.7680396799450829
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Some caregivers emphasised that coping was less about available resources and more about developing resilience and adaptability over time.,diverging,10.1186/s12877-022-02787-0,0.7646023926581825
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","Increasing care needs frequently forced caregivers to navigate complex medical systems, which could become a significant source of strain regardless of family support.",diverging,10.1186/s12877-022-02787-0,0.7478386394414833
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","As the needs of the person receiving care evolved, caregivers often described a growing sense of isolation stemming from reduced social contact and personal time.",diverging,10.1186/s12877-022-02787-0,0.7740381833534158
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Policy changes in community health services have shifted the allocation of home-visit resources toward preventative care models.,distant,10.1186/s12877-022-02787-0,0.6736429063453704
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Volunteers at local hospices frequently undergo training to communicate effectively with families during challenging times.,distant,10.1186/s12877-022-02787-0,0.7146122901154668
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Recent studies highlight that rural areas face unique challenges in accessing mental health support compared to urban regions.,distant,10.1186/s12877-022-02787-0,0.6969226540323943
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Implementation of telehealth platforms has expanded access for patients managing chronic conditions from home.,distant,10.1186/s12877-022-02787-0,0.683835460087255
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Hospital discharge planning now often includes referrals to community-based programs to ensure continuity of patient support.,distant,10.1186/s12877-022-02787-0,0.7057178451653563
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The ancient city was uncovered beneath layers of volcanic ash, revealing remarkably well-preserved frescoes and pottery.",unrelated,10.1186/s12877-022-02787-0,0.6039358591775058
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Quantum entanglement allows particles to maintain a connected state regardless of the distance separating them.,unrelated,10.1186/s12877-022-02787-0,0.6368112910177907
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Seasonal changes in ocean currents can significantly alter coastal erosion patterns over time.,unrelated,10.1186/s12877-022-02787-0,0.6325732165676082
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.","The novel's intricate plot weaves together themes of identity, memory, and deception across multiple timelines.",unrelated,10.1186/s12877-022-02787-0,0.6597646156091455
"Caregivers' ability to cope with their relative's progressing needs was often described in conjunction with support, affecting their quality of life and care.",Farmers in arid regions are adopting innovative irrigation systems to maximize crop yields while conserving water.,unrelated,10.1186/s12877-022-02787-0,0.6306873506334741
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"The majority of caregivers indicated they had to give up their own needs, and every caregiver described experiencing some degree of unmet need due to caregiving responsibilities.",same,10.1186/s12877-022-02787-0,0.8121111425302139
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Most caregivers said they had to forego their personal needs, with all noting that caregiving led to some level of unmet need.",same,10.1186/s12877-022-02787-0,0.7991056694163299
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"A large proportion of caregivers acknowledged sacrificing their own needs, and all mentioned having unmet needs arising from their caregiving role.",same,10.1186/s12877-022-02787-0,0.8276321322204173
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Caregivers, for the most part, reported putting aside their own needs, and all of them indicated they faced unmet needs as a consequence of caregiving.",same,10.1186/s12877-022-02787-0,0.8086157400727156
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"The majority of caregivers shared that they neglected their own needs, and all expressed having some unmet needs when discussing the impact of caregiving.",same,10.1186/s12877-022-02787-0,0.8168507892783028
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Caregivers frequently mentioned putting aside their personal priorities, and all acknowledged experiencing some degree of unmet needs from their caregiving role.",close,10.1186/s12877-022-02787-0,0.796201859760374
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Many caregivers indicated they set their own needs aside, with everyone noting at least some personal needs were left unfulfilled due to caregiving responsibilities.",close,10.1186/s12877-022-02787-0,0.7932779024134786
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Participants commonly described neglecting their own well-being, and universally reported having needs that were not fully met while caring for others.",close,10.1186/s12877-022-02787-0,0.7710678343940802
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"The majority of caregivers spoke about foregoing personal requirements, and every respondent identified some aspect of their own needs remaining unmet because of caregiving.",close,10.1186/s12877-022-02787-0,0.7783517915048322
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Caregivers often stated they delayed or ignored their own needs, and all expressed facing certain needs that were not satisfied as a result of the caregiving experience.",close,10.1186/s12877-022-02787-0,0.7986280506967092
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Some caregivers spoke about the ways caregiving altered their daily routines, with many highlighting the emotional strain rather than their own needs being left unmet.",diverging,10.1186/s12877-022-02787-0,0.7746125837703666
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Participants often mentioned feeling socially isolated as a result of caregiving responsibilities, which they felt impacted their wellbeing even more than physical exhaustion.",diverging,10.1186/s12877-022-02787-0,0.730618902016311
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"While caregiving was demanding, several individuals emphasised moments of personal growth and strengthened relationships over the sacrifices they made.",diverging,10.1186/s12877-022-02787-0,0.7534475784954558
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Caregivers frequently described how the role required constant vigilance, sometimes overshadowing opportunities for personal time or relaxation.",diverging,10.1186/s12877-022-02787-0,0.7137850955849844
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"For some, the primary challenge was navigating complex healthcare systems on behalf of the care recipient, which they felt created its own set of stresses.",diverging,10.1186/s12877-022-02787-0,0.716213701549834
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,Community resource centers often lacked programs specifically tailored to the unique challenges faced by informal care networks.,distant,10.1186/s12877-022-02787-0,0.6905665800129719
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Research has shown that unpaid labor in households contributes significantly to the economy, yet remains undervalued in policy discussions.",distant,10.1186/s12877-022-02787-0,0.6774759341745061
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,Volunteer coordinators identified a shortage of training materials for those supporting individuals with long-term needs.,distant,10.1186/s12877-022-02787-0,0.6808691792118186
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,Local councils struggled to secure sustainable funding for initiatives aimed at aiding families in high-stress care environments.,distant,10.1186/s12877-022-02787-0,0.6879625434954242
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"Government reports highlight the uneven distribution of social services, particularly in rural areas where assistance may be limited.",distant,10.1186/s12877-022-02787-0,0.677426113064189
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"The coastal cliffs were formed over millennia by the relentless action of wind and waves, carving intricate patterns into the rock face.",unrelated,10.1186/s12877-022-02787-0,0.6147645062767714
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,Advancements in quantum computing promise to revolutionise data processing by exploiting the principles of superposition and entanglement.,unrelated,10.1186/s12877-022-02787-0,0.6089449132758524
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,"In traditional Japanese tea ceremonies, every gesture and movement is deliberate, reflecting a philosophy of mindfulness and respect.",unrelated,10.1186/s12877-022-02787-0,0.6183027396391397
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,The city council approved funding for the installation of a new light rail network aimed at reducing urban congestion.,unrelated,10.1186/s12877-022-02787-0,0.5825312821695954
Most caregivers reported sacrificing their own needs. All reported some level of unmet need when describing the effects of caregiving.,Medieval manuscripts often incorporated elaborate illustrations that blended religious symbolism with vivid depictions of everyday life.,unrelated,10.1186/s12877-022-02787-0,0.6146221560666395
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers recount situations in which the needs of those they care for grow beyond what they can manage, prompting an awareness of their own boundaries.",same,10.1186/s12877-022-02787-0,0.8416477861143103
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers explain that when the requirements of care recipients surpass their ability to provide support, it prompts acknowledgment of personal limits.",same,10.1186/s12877-022-02787-0,0.8277686121299236
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers report instances where care recipients’ demands escalate past their capacity to cope, resulting in a realization of their constraints.",same,10.1186/s12877-022-02787-0,0.8315831636968745
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers convey that when the needs of the people they assist expand beyond their control, it brings about recognition of their limitations.",same,10.1186/s12877-022-02787-0,0.8625390868881165
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers note that as care recipients’ needs advance beyond what they can handle, they come to accept the extent of their capabilities.",same,10.1186/s12877-022-02787-0,0.8394612269527195
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers note situations where the demands of those they care for exceed what they can manage, prompting an awareness of their own boundaries.",close,10.1186/s12877-022-02787-0,0.8246425874431169
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Care providers recount moments when the needs of recipients surpass their ability to assist, making them acknowledge their limits.",close,10.1186/s12877-022-02787-0,0.8235823613238724
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Those offering care often point to times when the requirements of the individual outstrip their capacity, leading them to realise constraints in their role.",close,10.1186/s12877-022-02787-0,0.7924625734482884
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","Caregivers report cases where the growing needs of a dependent become unmanageable, bringing a clearer understanding of personal limitations.",close,10.1186/s12877-022-02787-0,0.8165049778191561
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","In their accounts, caregivers mention instances where escalating demands fall outside their control, triggering recognition of the limits to their support.",close,10.1186/s12877-022-02787-0,0.8217688407418896
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Caregivers discussed how the emotional strain of increasing dependency often forced them to reconsider their personal boundaries.,diverging,10.1186/s12877-022-02787-0,0.7728587055377287
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","For some caregivers, escalating needs shifted the focus toward seeking external assistance rather than managing everything themselves.",diverging,10.1186/s12877-022-02787-0,0.7739398668950982
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Certain situations prompted caregivers to re-evaluate the care arrangements as the recipient’s condition became more complex.,diverging,10.1186/s12877-022-02787-0,0.7758692988580407
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Growing challenges sometimes prompted caregivers to prioritise their own health and resilience over exhaustive caregiving responsibilities.,diverging,10.1186/s12877-022-02787-0,0.7623125436253344
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","As conditions intensified, caregivers frequently assessed whether their skills or resources were sufficient to meet the new demands.",diverging,10.1186/s12877-022-02787-0,0.764243959843137
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Community health programs often focus on training volunteers to assist with routine wellness checks for older adults.,distant,10.1186/s12877-022-02787-0,0.681171211169284
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Policy changes in eldercare funding have shifted resources toward in-home modifications rather than personal assistive services.,distant,10.1186/s12877-022-02787-0,0.698224339845352
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Researchers are examining the impact of public transportation accessibility on the independence of people with mobility challenges.,distant,10.1186/s12877-022-02787-0,0.6905856181717842
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Technology companies are developing wearable devices to monitor vital signs for early detection of health problems.,distant,10.1186/s12877-022-02787-0,0.6586835879789674
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Local councils are integrating social activities into senior centers to reduce isolation among aging populations.,distant,10.1186/s12877-022-02787-0,0.660033324519349
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",The expansion of medieval trade routes significantly influenced the economic growth of European port cities.,unrelated,10.1186/s12877-022-02787-0,0.6182292950385224
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","In quantum mechanics, the uncertainty principle states that certain pairs of physical properties cannot be precisely measured simultaneously.",unrelated,10.1186/s12877-022-02787-0,0.6397679868514579
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","The culinary traditions of Thailand showcase a balance of sweet, sour, salty, and spicy flavors in everyday meals.",unrelated,10.1186/s12877-022-02787-0,0.6117905536044228
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.",Mars' thin atmosphere and cold temperatures make liquid water unstable on its surface under present-day conditions.,unrelated,10.1186/s12877-022-02787-0,0.61683061489147
"Caregivers describe where care recipients' needs progress beyond the caregiver's control, leading to recognition of limitations.","The printing press revolutionized the dissemination of literature, making books more accessible to the general public.",unrelated,10.1186/s12877-022-02787-0,0.6303792581885113
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Three key themes concerning disease aetiology emerged: beliefs regarding the disease’s origin, beliefs about flare-ups, and worries about its progression.",same,10.1371/journal.pone.0114350,0.8946902056859382
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Three themes were identified in relation to disease aetiology: perceptions of the disease’s origin, perceptions of exacerbations, and concerns about the disease’s progression.",same,10.1371/journal.pone.0114350,0.9102905455897382
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","The analysis revealed three themes regarding disease aetiology: beliefs about where the disease comes from, beliefs about exacerbations, and fears over how the disease might progress.",same,10.1371/journal.pone.0114350,0.89988787536867
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Researchers identified three themes linked to disease aetiology: ideas about its origin, ideas about flare-ups, and anxieties about the disease’s future course.",same,10.1371/journal.pone.0114350,0.8710097247413437
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Three themes related to the aetiology of disease were recognised: beliefs about its origin, beliefs about episodes of exacerbation, and apprehensions about progression.",same,10.1371/journal.pone.0114350,0.9294801979078431
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","The study highlighted three main ideas concerning the causes and course of illness: perceptions about how it began, views on what aggravates it, and worries about its advancement.",close,10.1371/journal.pone.0114350,0.7893217253162275
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Researchers noted three key aspects around understanding illness: beliefs on its origin, thoughts on what worsens symptoms, and fears regarding its future development.",close,10.1371/journal.pone.0114350,0.8173181281094624
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Participants conveyed three central notions related to illness causation: ideas on initial onset, interpretations of flare triggers, and concerns over how the condition might progress.",close,10.1371/journal.pone.0114350,0.7785275762948018
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Analysis revealed three thematic areas in relation to illness origins: explanations for onset, opinions on exacerbating factors, and unease about long-term progression.",close,10.1371/journal.pone.0114350,0.8104687789841174
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Three interconnected topics emerged about how the illness unfolds: assumptions on its start, recognition of factors that heighten severity, and anxieties about its continued deterioration.",close,10.1371/journal.pone.0114350,0.7947063727252834
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Discussion centred on how patients interpreted the causes of their symptoms, the factors they felt intensified their condition, and their worries concerning the broader impact on quality of life.",diverging,10.1371/journal.pone.0114350,0.7115186847296245
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Participants spoke about personal explanations for why their illness began, theories about what made it worse over time, and anxieties connected to living with the condition’s uncertainties.",diverging,10.1371/journal.pone.0114350,0.7336569174055998
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","The study explored narratives around initial triggers for illness, perceived contributors to ongoing health challenges, and concerns about how the illness might influence daily functioning.",diverging,10.1371/journal.pone.0114350,0.7516816101378744
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Accounts highlighted speculation over potential sources of ill health, perceived links between behaviour and symptom flare-ups, and fears about longer-term implications rather than clinical progression itself.",diverging,10.1371/journal.pone.0114350,0.7511477996509328
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Respondents frequently described their own reasoning about how their medical issues started, experiences of things that aggravated symptoms, and unease about changes to their lifestyle as the illness persisted.",diverging,10.1371/journal.pone.0114350,0.7326804963450353
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Researchers noted varied approaches to patient education, with differences in how risk factors and preventive measures were explained across clinics.",distant,10.1371/journal.pone.0114350,0.7021784041143636
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","Community health initiatives often focused on dietary changes as a means to improve overall wellness, regardless of existing medical conditions.",distant,10.1371/journal.pone.0114350,0.6565443285935306
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","The study examined inconsistencies in diagnostic protocols, highlighting that criteria varied substantially between healthcare providers.",distant,10.1371/journal.pone.0114350,0.6703293696936887
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.",Public health campaigns tended to prioritise early screening for chronic conditions rather than educating on potential disease triggers.,distant,10.1371/journal.pone.0114350,0.6706314468739394
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.",Interviews with healthcare workers revealed challenges in communicating complex medical information to individuals with low health literacy.,distant,10.1371/journal.pone.0114350,0.6808438745217658
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","The lunar maria are vast plains formed by ancient volcanic eruptions, primarily composed of basaltic rock.",unrelated,10.1371/journal.pone.0114350,0.6038362457530069
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.","In Renaissance paintings, the use of perspective created an illusion of depth, revolutionising the visual arts.",unrelated,10.1371/journal.pone.0114350,0.617516594949057
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.",The stock market experienced significant volatility following unexpected changes in interest rates announced by the central bank.,unrelated,10.1371/journal.pone.0114350,0.6071561791740885
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.",Quantum entanglement describes a phenomenon where particles remain correlated regardless of the distance separating them.,unrelated,10.1371/journal.pone.0114350,0.6171942787235914
"Three themes related to disease aetiology were identified: beliefs about the origin of the disease, beliefs about exacerbations, and apprehensions about disease progression.",Early steam locomotives transformed transportation by enabling faster movement of goods and people across long distances.,unrelated,10.1371/journal.pone.0114350,0.6151933166825754
"The triggering factors tended to be the same as those believed to have caused the disease, namely psychological factors such as stress and overwork.","The factors that triggered the illness were often identical to those thought to have caused it, particularly psychological influences like stress and excessive work.",same,10.1371/journal.pone.0114350,0.878551000071876
"The triggering factors tended to be the same as those believed to have caused the disease, namely psychological factors such as stress and overwork.","Triggers for the condition were generally the same as its presumed causes, specifically psychological pressures such as stress and working too much.",same,10.1371/journal.pone.0114350,0.8728127071523037
"The triggering factors tended to be the same as those believed to have caused the disease, namely psychological factors such as stress and overwork.","The onset triggers were usually believed to be the same as the causes of the disease, notably psychological elements like stress and overwork.",same,10.1371/journal.pone.0114350,0.9074866624516271
