original,text,category,doi,similarity
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,"Participants discussed their hopes for future innovations in drug delivery methods, aiming to reduce inconvenience, regardless of whether these advancements led to curative solutions.",diverging,10.2147/PPA.S473991,0.7373315200797699
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Healthcare policymakers debated strategies to improve access to preventative care services in underserved communities.,distant,10.2147/PPA.S473991,0.6079708242744946
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Clinicians reported challenges in maintaining up-to-date knowledge about evolving treatment guidelines for chronic illnesses.,distant,10.2147/PPA.S473991,0.626089350544456
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Patient advocacy groups focused on promoting transparency in clinical trial recruitment processes and outcomes reporting.,distant,10.2147/PPA.S473991,0.6125297400281681
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Pharmacists expressed the need for more integrated communication channels between prescribers and pharmacy teams.,distant,10.2147/PPA.S473991,0.6353105106220078
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Public health campaigns aimed to increase awareness of lifestyle factors contributing to disease risk reduction.,distant,10.2147/PPA.S473991,0.5812551040695959
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,"In 18th-century France, the development of porcelain manufacturing revolutionised decorative arts and influenced European trade patterns.",unrelated,10.2147/PPA.S473991,0.5261838470283731
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,"The migration of monarch butterflies spans thousands of miles, guided by environmental cues and generational instincts.",unrelated,10.2147/PPA.S473991,0.5240314253188556
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,"Quantum entanglement describes a phenomenon where two particles remain connected, sharing information instantaneously regardless of distance.",unrelated,10.2147/PPA.S473991,0.5209828785486195
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,The design of pedestrian bridges often incorporates principles from both structural engineering and urban aesthetics.,unrelated,10.2147/PPA.S473991,0.5198719752477219
Participants welcomed the opportunity to discuss medication attributes of most importance. They desired curative therapies but understood the limitations of currently-available medications.,Ancient Mesopotamian city-states developed complex irrigation systems to support agriculture in arid regions.,unrelated,10.2147/PPA.S473991,0.5160281494896697
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Every participant reported experiencing grief during both caregiving and bereavement. This grief began even before the diagnosis, fluctuated in intensity over time, and never completely went away.",same,10.1136/bmjopen-2019-031423,0.8879537753808852
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Participants unanimously described feelings of grief spanning the caregiving period and bereavement. Such grief arose before diagnosis, shifted in severity throughout, and never fully subsided.",same,10.1136/bmjopen-2019-031423,0.8520068247749703
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","All participants recounted grief as a constant presence across caregiving and bereavement. They noted it began pre-diagnosis, changed in degrees over the course, and persisted without full resolution.",same,10.1136/bmjopen-2019-031423,0.8554332495284498
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Each participant spoke of grief accompanying them during caregiving and bereavement. They experienced it even before the diagnosis, its intensity ebbing and flowing, yet never disappearing entirely.",same,10.1136/bmjopen-2019-031423,0.8708862905380504
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Grief was experienced by all participants throughout caregiving and bereavement, starting before diagnosis, varying in intensity across the journey, and remaining rather than fading completely.",same,10.1136/bmjopen-2019-031423,0.88081303629266
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Every participant shared that grief was a constant presence in both caregiving and after loss. It began even before the illness was confirmed, fluctuating in depth along the way, and never fully fading.",close,10.1136/bmjopen-2019-031423,0.8349405505029676
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Participants described experiencing grief continuously, spanning from the caregiving period into bereavement. Some recalled its onset before the formal diagnosis, with its intensity shifting over time but never completely disappearing.",close,10.1136/bmjopen-2019-031423,0.8392705294870142
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Grief was a recurring theme in participants’ accounts, starting prior to the official diagnosis and persisting through caregiving into bereavement. Its strength varied at different stages, yet it was never entirely absent.",close,10.1136/bmjopen-2019-031423,0.8425379230635164
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Those involved in caregiving and subsequent bereavement reported grief that emerged before diagnosis, changed in magnitude during the process, and lingered without total resolution.",close,10.1136/bmjopen-2019-031423,0.8246653970790805
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","All participants indicated that grief intertwined with their caregiving journey and bereavement, starting before diagnosis, altering in severity throughout, and remaining present indefinitely.",close,10.1136/bmjopen-2019-031423,0.8571221264764406
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Many caregivers described feeling a persistent emotional burden, with sorrow often accompanied by periods of guilt and frustration as their loved one's condition progressed.",diverging,10.1136/bmjopen-2019-031423,0.7253496959717536
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Participants highlighted the strain of confronting loss incrementally, noting that their emotional responses shifted in focus from grief to coping with day-to-day practical challenges.",diverging,10.1136/bmjopen-2019-031423,0.7078616080444768
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Several individuals recalled moments of sadness being interwoven with relief, particularly when the caregiving demands were reduced following the death of the person they cared for.",diverging,10.1136/bmjopen-2019-031423,0.7074480239038082
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","The narratives revealed that while grief played a role, it was often overshadowed by anxiety about the future and uncertainty around medical decisions.",diverging,10.1136/bmjopen-2019-031423,0.7127398142416637
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Some participants spoke about their emotional journey in terms of acceptance and adaptation, emphasising resilience and personal growth rather than focusing solely on grief.",diverging,10.1136/bmjopen-2019-031423,0.6958874118622023
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Family members often turned to support groups to share their caregiving practices and exchange advice about day-to-day responsibilities.,distant,10.1136/bmjopen-2019-031423,0.6459108683893173
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Participants noted that navigating complex healthcare systems created logistical burdens that sometimes overshadowed emotional concerns.,distant,10.1136/bmjopen-2019-031423,0.6411869215155359
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Caregivers frequently discussed the challenges of balancing employment obligations with the demands of supporting an ill relative.,distant,10.1136/bmjopen-2019-031423,0.6455856259037345
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Some respondents sought training in medical and personal care tasks to feel more confident in assisting loved ones during illness.,distant,10.1136/bmjopen-2019-031423,0.630664340772568
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Access to reliable transportation was seen as crucial for ensuring continuity of care and attending regular medical appointments.,distant,10.1136/bmjopen-2019-031423,0.5931418764522534
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","Ancient trade routes facilitated the exchange of spices, textiles, and precious metals between distant civilizations, shaping cultural interactions over centuries.",unrelated,10.1136/bmjopen-2019-031423,0.5239664798482713
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","The process of planetary formation involves dust and gas coalescing within a protoplanetary disk, eventually creating rocky and gaseous bodies orbiting a star.",unrelated,10.1136/bmjopen-2019-031423,0.5343017393341098
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.","In classical mechanics, the conservation of angular momentum explains why a figure skater spins faster when pulling their arms inward.",unrelated,10.1136/bmjopen-2019-031423,0.5028881868160001
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Urban planners assess traffic flow data to design intersection layouts that improve safety and reduce congestion during peak travel times.,unrelated,10.1136/bmjopen-2019-031423,0.5051671453753983
"All participants expressed experiences of grief throughout caregiving and bereavement. Grief was reported prior to diagnosis, varying in intensity throughout the journey and never thoroughly dissipating.",Modern architectural trends often incorporate sustainable materials and renewable energy systems to reduce environmental impact and enhance efficiency.,unrelated,10.1136/bmjopen-2019-031423,0.5025546002835284
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Portrayed as the experiences of witnessing a spouse’s final days, with participants frequently suppressing emotions to maintain uninterrupted caregiving.",same,10.1136/bmjopen-2019-031423,0.8262326872841687
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Depicted as the experience of watching a spouse approach the end of life, while participants often refrained from showing emotions so care could proceed without hindrance.",same,10.1136/bmjopen-2019-031423,0.8531541528377863
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Characterised as the experience of seeing a spouse live through their last stage of life, though participants often withheld feelings to ensure care was given without disruption.",same,10.1136/bmjopen-2019-031423,0.8541375726825232
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Described as the act of observing a spouse during the closing period of their life, with participants commonly avoiding emotional expression to keep caregiving smooth.",same,10.1136/bmjopen-2019-031423,0.8015504430850725
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Identified as the experience of witnessing a spouse’s life draw to a close, yet participants tended to conceal emotions to allow care to continue unhindered.",same,10.1136/bmjopen-2019-031423,0.8527022026720504
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Participants spoke of the experience of witnessing a partner’s final days, noting they frequently held back from sharing emotions to maintain uninterrupted caregiving.",close,10.1136/bmjopen-2019-031423,0.8035752419472331
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","The accounts reflected the challenge of seeing a spouse approach life’s end, with many choosing not to voice feelings to avoid disrupting their care responsibilities.",close,10.1136/bmjopen-2019-031423,0.7665228136737456
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Many described being beside their spouse during the last stages of life, consciously refraining from expressing personal emotions so care could proceed smoothly.",close,10.1136/bmjopen-2019-031423,0.793299830088508
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Being present as a partner neared death was often accompanied by a deliberate restraint in discussing feelings, aimed at preserving unbroken care routines.",close,10.1136/bmjopen-2019-031423,0.7620912245152153
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Witnessing a spouse’s decline was described alongside a tendency to withhold emotional expression, enabling participants to focus fully on caregiving duties.",close,10.1136/bmjopen-2019-031423,0.7678959469919376
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Caregivers frequently recounted the strain of balancing medical duties with moments of companionship, sometimes prioritising task completion over emotional connection.",diverging,10.1136/bmjopen-2019-031423,0.6966933686187873
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Participants emphasised how the focus on keeping daily routines running often overshadowed personal reflection on the spouse’s declining health.,diverging,10.1136/bmjopen-2019-031423,0.7064574263620774
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Some described redirecting their attention toward logistical challenges, which diminished opportunities for openly processing grief during the spouse’s final months.",diverging,10.1136/bmjopen-2019-031423,0.7120262373145384
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Stories highlighted tension between maintaining caregiving efficiency and finding space to engage with the emotional reality of impending loss.,diverging,10.1136/bmjopen-2019-031423,0.7037115063795787
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Rather than suppressing feelings entirely, a few noted choosing to share them selectively, especially when doing so would not interfere with the practical aspects of end-of-life care.",diverging,10.1136/bmjopen-2019-031423,0.6990964894909052
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Caregivers frequently reported a lack of institutional guidance on navigating complex health paperwork for their partners.,distant,10.1136/bmjopen-2019-031423,0.6682489226550059
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Participants noted that community support networks sometimes offered practical assistance but rarely addressed logistical challenges directly.,distant,10.1136/bmjopen-2019-031423,0.6263956139899778
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Many individuals described difficulty coordinating transportation to medical facilities due to inconsistent scheduling and funding.,distant,10.1136/bmjopen-2019-031423,0.5957755018356381
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Volunteer organisations played a significant role in supplementing formal care by providing meal services and home visits.,distant,10.1136/bmjopen-2019-031423,0.5928796786673185
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","Some families encountered barriers in accessing specialized rehabilitation programs, which limited their options for post-treatment support.",distant,10.1136/bmjopen-2019-031423,0.5992976293995933
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","The migration patterns of monarch butterflies span thousands of miles, navigating from Canada to Mexico each year.",unrelated,10.1136/bmjopen-2019-031423,0.5182980656666271
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","During the Renaissance, advancements in perspective transformed European painting and altered artistic representation.",unrelated,10.1136/bmjopen-2019-031423,0.5300192633804421
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.",Quantum entanglement allows particles to exhibit correlated states even when separated by vast distances.,unrelated,10.1136/bmjopen-2019-031423,0.5409627683119769
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","In urban planning, mixed-use developments aim to combine residential, commercial, and recreational spaces within a single district.",unrelated,10.1136/bmjopen-2019-031423,0.51211079946666
"Described as accompanying experiences of watching a spouse live out the end of their life, though participants often avoided expressing feelings in order to continue unobstructed care.","The process of brewing beer involves converting starches from grains into sugars, which are then fermented by yeast.",unrelated,10.1136/bmjopen-2019-031423,0.5086022796486607
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Every participant emphasised experiencing relief after their spouse’s death, whether for their own sake or for their spouse. This relief was accompanied by a personal conflict over concealing these feelings from others.",same,10.1136/bmjopen-2019-031423,0.8712507672960988
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Participants consistently reported feeling relief when their spouse died, either for themselves or for their spouse. They also described an inner challenge in keeping these emotions hidden from other people.",same,10.1136/bmjopen-2019-031423,0.8498643040834021
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","All participants indicated that the death of their spouse brought them a sense of relief, for themselves and/or for their spouse. This was paired with an internal difficulty in masking these feelings from others.",same,10.1136/bmjopen-2019-031423,0.8714221700223926
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Relief following a spouse’s passing was a sentiment shared by all participants, felt either on their own behalf or for their spouse. Alongside this relief came the struggle to suppress such emotions in the presence of others.",same,10.1136/bmjopen-2019-031423,0.8510824954137169
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Participants unanimously stated that their spouse’s death brought them relief—whether for themselves or for their spouse—and that they wrestled internally with the need to conceal these emotions from those around them.,same,10.1136/bmjopen-2019-031423,0.8451127334246367
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Every participant mentioned experiencing a sense of relief following their spouse’s death, whether for themselves or on behalf of their partner, and grappled with concealing these feelings from others.",close,10.1136/bmjopen-2019-031423,0.8768874245010386
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Participants often described feeling relieved when their spouse died, both personally and in regard to their spouse's wellbeing, while simultaneously wrestling with how to keep this reaction hidden.",close,10.1136/bmjopen-2019-031423,0.8451246889244226
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","For all individuals in the study, the passing of a spouse brought a feeling of release, either for themselves or their loved one, accompanied by the challenge of suppressing this sentiment in public.",close,10.1136/bmjopen-2019-031423,0.8024873403177198
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","A common theme was that the loss of a spouse brought relief—sometimes for self, sometimes for the partner—yet many struggled to mask these emotions around others.",close,10.1136/bmjopen-2019-031423,0.812519414375124
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","The death of a partner was said by everyone to bring some measure of relief, whether for their own situation or for the spouse, along with a difficult effort to keep such feelings private.",close,10.1136/bmjopen-2019-031423,0.7836519824412984
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Several individuals described a shift in emotional burden after their partner’s death, noting that this change brought complex feelings, including guilt over experiencing personal liberation.",diverging,10.1136/bmjopen-2019-031423,0.7621784171684979
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","For some, bereavement was accompanied by a complicated mix of mourning and a newfound autonomy, prompting them to reflect on how these feelings might be perceived by others.",diverging,10.1136/bmjopen-2019-031423,0.6921056992910353
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Participants often spoke about the tension between grief and a sense of release, with the latter challenging their own understanding of loss and social expectations.",diverging,10.1136/bmjopen-2019-031423,0.7143761452119004
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","The death of a spouse led some to reconsider their emotional landscape, where relief intertwined with sadness, and prompted questions about how to navigate these dual reactions publicly.",diverging,10.1136/bmjopen-2019-031423,0.7465255972896034
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Some participants framed their spouse’s passing as an endpoint to shared hardships, eliciting emotions that did not align neatly with traditional expressions of grief.",diverging,10.1136/bmjopen-2019-031423,0.7532408920982614
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Support groups for widows often focus on helping members navigate social changes that occur after a partner’s death.,distant,10.1136/bmjopen-2019-031423,0.6425497945274232
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Community organisers reported that attendance at bereavement workshops tended to increase during colder months.,distant,10.1136/bmjopen-2019-031423,0.5995126935820672
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Researchers examining grief found that maintaining regular exercise routines could improve mental wellbeing among older adults.,distant,10.1136/bmjopen-2019-031423,0.5923415070901065
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Longitudinal studies of retirement revealed that changes in daily routines often impacted personal relationships in unexpected ways.,distant,10.1136/bmjopen-2019-031423,0.6128269276727846
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Volunteers in hospice settings described how offering companionship during patients’ final days fostered empathy and resilience.,distant,10.1136/bmjopen-2019-031423,0.6190600666545667
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",The migration patterns of monarch butterflies are influenced by seasonal changes in temperature and daylight hours.,unrelated,10.1136/bmjopen-2019-031423,0.5128181933032816
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Ancient Mesopotamian societies developed complex irrigation systems to support agriculture in arid environments.,unrelated,10.1136/bmjopen-2019-031423,0.5001799639665684
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",The probability of rolling a sum of seven with two dice is higher than any other possible total.,unrelated,10.1136/bmjopen-2019-031423,0.5126960094353512
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.",Digital encryption methods rely on mathematical algorithms to secure data transmission over networks.,unrelated,10.1136/bmjopen-2019-031423,0.5079872242609746
"All participants stressed that they felt relief once their spouse passed away, for themselves and/or for their spouse. With this sense of relief came an internal struggle to hide these emotions from others.","Architectural trends in mid-century modern design emphasised clean lines, open spaces, and integration with nature.",unrelated,10.1136/bmjopen-2019-031423,0.5386503564525917
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Several participants described how, during bereavement, feelings of grief shifted into a sense of gratitude. This gratitude helped spousal caregivers process their sorrow and value both past and present experiences.",same,10.1136/bmjopen-2019-031423,0.8822945380832595
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,Participants noted that grief evolved into gratitude throughout the bereavement period. Cultivating gratitude enabled spousal caregivers to move through their grief and cherish their memories as well as current moments.,same,10.1136/bmjopen-2019-031423,0.8726213189021064
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Some participants reported that, over the course of bereavement, their grief was replaced by gratitude. This transition supported spousal caregivers in coping with loss and embracing both past and present experiences.",same,10.1136/bmjopen-2019-031423,0.8600339198204136
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,Participants spoke about experiencing a transformation from grief to gratitude while grieving. Developing gratitude assisted spousal caregivers in managing their grief and recognising the worth of past and present times.,same,10.1136/bmjopen-2019-031423,0.8781231626158246
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Several participants shared that, in bereavement, grief gradually turned into gratitude. This growth of gratitude allowed spousal caregivers to navigate their mourning and find appreciation for their earlier and ongoing experiences.",same,10.1136/bmjopen-2019-031423,0.8895615847631654
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,Several respondents reflected on how feelings of loss gradually shifted toward a sense of thankfulness. This emerging gratitude helped spouses caring for partners to process their mourning and value both past memories and current moments.,close,10.1136/bmjopen-2019-031423,0.8046128396941554
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"For some caregivers, the sorrow they felt eventually evolved into an appreciation for what they had shared. This gratitude became an important tool in moving through bereavement and recognising the meaning in earlier and ongoing experiences.",close,10.1136/bmjopen-2019-031423,0.8016411479345917
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Participants noted that over time, mourning was replaced by a deep appreciation. This thankful perspective supported spousal carers in confronting grief while recognising the worth of their shared history and present life.",close,10.1136/bmjopen-2019-031423,0.8083018576593095
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Caregivers described a journey in which their bereavement led, unexpectedly, to feelings of gratitude. This outlook enabled them to navigate grief and cherish the experiences they had and were continuing to have.",close,10.1136/bmjopen-2019-031423,0.815834143966163
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,Some spouses explained that their intense sadness gradually became a profound gratefulness. This change helped them manage their sense of loss and treasure both the memories of the past and the realities of the present.,close,10.1136/bmjopen-2019-031423,0.7677839949891052
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Several individuals noted that while loss remained deeply painful, it occasionally prompted a reevaluation of life priorities and relationships.",diverging,10.1136/bmjopen-2019-031423,0.6960445525811697
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"For some bereaved spouses, reflecting on memories led not only to sorrow but also to a reinforced sense of purpose in supporting others facing similar challenges.",diverging,10.1136/bmjopen-2019-031423,0.7029320043251541
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"A number of participants spoke about finding renewed meaning in daily routines after their partner’s death, even if feelings of grief persisted.",diverging,10.1136/bmjopen-2019-031423,0.7079704210206196
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Some caregivers described how the bereavement process motivated engagement in volunteer activities, which shifted their focus beyond their own loss.",diverging,10.1136/bmjopen-2019-031423,0.7325597992778392
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,"Participants sometimes experienced grief as a catalyst for personal growth, fostering resilience more than explicit feelings of gratitude.",diverging,10.1136/bmjopen-2019-031423,0.7587468828299515
Some participants discussed how grief transformed into gratitude during bereavement. The development of gratitude allowed spousal caregivers to work through their grief and appreciate their past and present experiences.,Support groups for caregivers often emphasized practical skills such as managing daily tasks and coordinating medical appointments.,distant,10.1136/bmjopen-2019-031423,0.6312438742856727
